0.17959993332814958,0.5893751891066952,0.9680483022885699,0.12372314689915011
0.5893751891066952,0.9680483022885699,0.12372314689915011,0.4336629192820857
0.9680483022885699,0.12372314689915011,0.4336629192820857,0.9823975668872996
0.12372314689915011,0.4336629192820857,0.9823975668872996,0.06917034984485315
0.4336629192820857,0.9823975668872996,0.06917034984485315,0.2575432501887751
0.9823975668872996,0.06917034984485315,0.2575432501887751,0.7648588978839084
0.06917034984485315,0.2575432501887751,0.7648588978839084,0.7193990568468855
0.2575432501887751,0.7648588978839084,0.7193990568468855,0.8074562154187883
0.7648588978839084,0.7193990568468855,0.8074562154187883,0.6218827024014225
0.7193990568468855,0.8074562154187883,0.6218827024014225,0.940578427421305
0.8074562154187883,0.6218827024014225,0.940578427421305,0.22356259716387938
0.6218827024014225,0.940578427421305,0.22356259716387938,0.6943294492528815
0.940578427421305,0.22356259716387938,0.6943294492528815,0.848944260612287
0.22356259716387938,0.6943294492528815,0.848944260612287,0.5129516119429773
0.6943294492528815,0.848944260612287,0.5129516119429773,0.9993290229923141
0.848944260612287,0.5129516119429773,0.9993290229923141,0.0026821071901643252
0.5129516119429773,0.9993290229923141,0.0026821071901643252,0.010699653964739176
0.9993290229923141,0.0026821071901643252,0.010699653964739176,0.04234068547909607
0.0026821071901643252,0.010699653964739176,0.04234068547909607,0.16219180732902533
0.010699653964739176,0.04234068547909607,0.16219180732902533,0.5435424998574786
0.04234068547909607,0.16219180732902533,0.5435424998574786,0.9924162028246459
0.16219180732902533,0.5435424998574786,0.9924162028246459,0.030105132783028638
0.5435424998574786,0.9924162028246459,0.030105132783028638,0.11679525505257941
0.9924162028246459,0.030105132783028638,0.11679525505257941,0.41261649379912935
0.030105132783028638,0.11679525505257941,0.41261649379912935,0.9694564913761696
0.11679525505257941,0.41261649379912935,0.9694564913761696,0.11844241081910549
0.41261649379912935,0.9694564913761696,0.11844241081910549,0.41765522455385495
0.9694564913761696,0.11844241081910549,0.41765522455385495,0.9728773518268958
0.11844241081910549,0.41765522455385495,0.9728773518268958,0.10554804051672871
0.41765522455385495,0.9728773518268958,0.10554804051672871,0.3776306066392308
0.9728773518268958,0.10554804051672871,0.3776306066392308,0.9401029262740694
0.10554804051672871,0.3776306066392308,0.9401029262740694,0.225237657140004
0.3776306066392308,0.9401029262740694,0.225237657140004,0.698022619784344
0.9401029262740694,0.225237657140004,0.698022619784344,0.8431481682149805
0.225237657140004,0.698022619784344,0.8431481682149805,0.5289973386028137
0.698022619784344,0.8431481682149805,0.5289973386028137,0.9966366174158151
0.8431481682149805,0.5289973386028137,0.9966366174158151,0.013408280967109179
0.5289973386028137,0.9966366174158151,0.013408280967109179,0.05291399587446494
0.9966366174158151,0.013408280967109179,0.05291399587446494,0.2004564196602482
0.013408280967109179,0.05291399587446494,0.2004564196602482,0.6410945739089706
0.05291399587446494,0.2004564196602482,0.6410945739089706,0.9203692848537841
0.2004564196602482,0.6410945739089706,0.9203692848537841,0.29315865740607244
0.6410945739089706,0.9203692848537841,0.29315865740607244,0.8288666359757659
0.9203692848537841,0.29315865740607244,0.8288666359757659,0.5673869429679322
0.29315865740607244,0.8288666359757659,0.5673869429679322,0.9818359996697466
0.8288666359757659,0.5673869429679322,0.9818359996697466,0.07133627768902401
0.5673869429679322,0.9818359996697466,0.07133627768902401,0.26498965269799385
0.9818359996697466,0.07133627768902401,0.26498965269799385,0.7790805466439619
0.07133627768902401,0.26498965269799385,0.7790805466439619,0.6884561939396296
0.26498965269799385,0.7790805466439619,0.6884561939396296,0.8579370518631548
0.7790805466439619,0.6884561939396296,0.8579370518631548,0.4875242676140528
0.6884561939396296,0.8579370518631548,0.4875242676140528,0.9993774244057371
0.8579370518631548,0.4875242676140528,0.9993774244057371,0.0024887519755694355
0.4875242676140528,0.9993774244057371,0.0024887519755694355,0.00993023235669414
0.9993774244057371,0.0024887519755694355,0.00993023235669414,0.03932649136814482
0.0024887519755694355,0.00993023235669414,0.03932649136814482,0.1511196737792642
0.00993023235669414,0.03932649136814482,0.1511196737792642,0.5131300719044518
0.03932649136814482,0.1511196737792642,0.5131300719044518,0.9993104048471357
0.1511196737792642,0.5131300719044518,0.9993104048471357,0.002756478445557641
0.5131300719044518,0.9993104048471357,0.002756478445557641,0.010995521088547268
0.9993104048471357,0.002756478445557641,0.010995521088547268,0.04349847841815432
0.002756478445557641,0.010995521088547268,0.04349847841815432,0.16642544317383873
0.010995521088547268,0.04349847841815432,0.16642544317383873,0.5549120601529204
0.04349847841815432,0.16642544317383873,0.5549120601529204,0.9879386625990482
0.16642544317383873,0.5549120601529204,0.9879386625990482,0.04766344616420893
0.5549120601529204,0.9879386625990482,0.04766344616420893,0.18156656825584194
0.9879386625990482,0.04766344616420893,0.18156656825584194,0.5944005981905546
